"Sample","Exclude","Organism","Site","Country","Island","name","colour","clade"
"T-Reu_2284","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2284_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2428","No","Cratopus_frappieri","Plaine_des_Fougiers","France","Reunion Island","T-Reu_2428_Cratopus_frappieri_(Plaine_des_Fougiers-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2445","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2445_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2446","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2446_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2447","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2447_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2448","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2448_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2449","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2449_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2451","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2451_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2452","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2452_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2453","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2453_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2454","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2454_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2460","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2460_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2465","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2465_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2466","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2466_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2548","Yes","Cratopus_frappieri","Vallee_Heureuse","France","Reunion Island","T-Reu_2548_Cratopus_frappieri_(Vallee_Heureuse-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2606","No","Cratopus_frappieri","Le_Maido","France","Reunion Island","T-Reu_2606_Cratopus_frappieri_(Le_Maido-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2617","No","Cratopus_frappieri","Le_Maido","France","Reunion Island","T-Reu_2617_Cratopus_frappieri_(Le_Maido-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2667","No","Cratopus_frappieri","Route_des_Tamarinds","France","Reunion Island","T-Reu_2667_Cratopus_frappieri_(Route_des_Tamarinds-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2690","No","Cratopus_frappieri","Route_des_Tamarinds","France","Reunion Island","T-Reu_2690_Cratopus_frappieri_(Route_des_Tamarinds-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2745","No","Cratopus_frappieri","Route_des_Tamarinds","France","Reunion Island","T-Reu_2745_Cratopus_frappieri_(Route_des_Tamarinds-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2755","No","Cratopus_frappieri","Grand_Etang","France","Reunion Island","T-Reu_2755_Cratopus_frappieri_(Grand_Etang-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2759","No","Cratopus_frappieri","Grand_Etang","France","Reunion Island","T-Reu_2759_Cratopus_frappieri_(Grand_Etang-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2873","No","Cratopus_frappieri","Gros_Piton_Rond","France","Reunion Island","T-Reu_2873_Cratopus_frappieri_(Gros_Piton_Rond-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2876","No","Cratopus_frappieri","Gros_Piton_Rond","France","Reunion Island","T-Reu_2876_Cratopus_frappieri_(Gros_Piton_Rond-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2878","No","Cratopus_frappieri","Gros_Piton_Rond","France","Reunion Island","T-Reu_2878_Cratopus_frappieri_(Gros_Piton_Rond-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2881","No","Cratopus_frappieri","Mare_Longue","France","Reunion Island","T-Reu_2881_Cratopus_frappieri_(Mare_Longue-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2884","No","Cratopus_frappieri","Mare_Longue","France","Reunion Island","T-Reu_2884_Cratopus_frappieri_(Mare_Longue-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2894","No","Cratopus_frappieri","Mare_Longue","France","Reunion Island","T-Reu_2894_Cratopus_frappieri_(Mare_Longue-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2900","No","Cratopus_frappieri","Mare_Longue","France","Reunion Island","T-Reu_2900_Cratopus_frappieri_(Mare_Longue-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2911","No","Cratopus_frappieri","Mare_Longue","France","Reunion Island","T-Reu_2911_Cratopus_frappieri_(Mare_Longue-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2968","No","Cratopus_frappieri","Foret_du_Volcane","France","Reunion Island","T-Reu_2968_Cratopus_frappieri_(Foret_du_Volcane-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3080","No","Cratopus_frappieri","Basse_Vallee","France","Reunion Island","T-Reu_3080_Cratopus_frappieri_(Basse_Vallee-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3127","No","Cratopus_frappieri","Plaine_d'Affouches","France","Reunion Island","T-Reu_3127_Cratopus_frappieri_(Plaine_d'Affouches-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3165","No","Cratopus_frappieri","Foret_de_Tevelave","France","Reunion Island","T-Reu_3165_Cratopus_frappieri_(Foret_de_Tevelave-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3167","No","Cratopus_frappieri","Foret_de_Tevelave","France","Reunion Island","T-Reu_3167_Cratopus_frappieri_(Foret_de_Tevelave-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3172","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3172_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3181","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3181_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3191","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3191_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3220","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3220_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3223","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3223_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3226","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3226_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3265","No","Cratopus_frappieri","Route_forrestiere_du_Maido","France","Reunion Island","T-Reu_3265_Cratopus_frappieri_(Route_forrestiere_du_Maido-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3271","No","Cratopus_frappieri","Route_forrestiere_du_Maido","France","Reunion Island","T-Reu_3271_Cratopus_frappieri_(Route_forrestiere_du_Maido-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3274","No","Cratopus_frappieri","Route_forrestiere_du_Maido","France","Reunion Island","T-Reu_3274_Cratopus_frappieri_(Route_forrestiere_du_Maido-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3280","No","Cratopus_frappieri","Route_forrestiere_du_Maido","France","Reunion Island","T-Reu_3280_Cratopus_frappieri_(Route_forrestiere_du_Maido-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3387","No","Cratopus_frappieri","Piton_Mahot","France","Reunion Island","T-Reu_3387_Cratopus_frappieri_(Piton_Mahot-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3447","No","Cratopus_frappieri","Piton_Mahot","France","Reunion Island","T-Reu_3447_Cratopus_frappieri_(Piton_Mahot-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3464","No","Cratopus_frappieri","Piton_Hyacinthe","France","Reunion Island","T-Reu_3464_Cratopus_frappieri_(Piton_Hyacinthe-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3550","No","Cratopus_frappieri","Foret_de_Bebour","France","Reunion Island","T-Reu_3550_Cratopus_frappieri_(Foret_de_Bebour-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3641","No","Cratopus_frappieri","Nez_de_Boeuf","France","Reunion Island","T-Reu_3641_Cratopus_frappieri_(Nez_de_Boeuf-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3642","No","Cratopus_frappieri","Nez_de_Boeuf","France","Reunion Island","T-Reu_3642_Cratopus_frappieri_(Nez_de_Boeuf-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3665","No","Cratopus_frappieri","Nez_de_Boeuf","France","Reunion Island","T-Reu_3665_Cratopus_frappieri_(Nez_de_Boeuf-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3667","No","Cratopus_frappieri","Bois_Ozoux","France","Reunion Island","T-Reu_3667_Cratopus_frappieri_(Bois_Ozoux-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3668","No","Cratopus_frappieri","Foret_du_Volcane","France","Reunion Island","T-Reu_3668_Cratopus_frappieri_(Foret_du_Volcane-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3704","No","Cratopus_frappieri","Foret_du_Volcane","France","Reunion Island","T-Reu_3704_Cratopus_frappieri_(Foret_du_Volcane-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3752","No","Cratopus_frappieri","Plaine_des_Fougiers","France","Reunion Island","T-Reu_3752_Cratopus_frappieri_(Plaine_des_Fougiers-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3767","No","Cratopus_frappieri","Plaine_des_Fougiers","France","Reunion Island","T-Reu_3767_Cratopus_frappieri_(Plaine_des_Fougiers-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3776","No","Cratopus_frappieri","Plaine_des_Fougiers","France","Reunion Island","T-Reu_3776_Cratopus_frappieri_(Plaine_des_Fougiers-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3790","No","Cratopus_frappieri","Plaine_des_Fougiers","France","Reunion Island","T-Reu_3790_Cratopus_frappieri_(Plaine_des_Fougiers-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3816","No","Cratopus_frappieri","Sentier_Trophee_Mondial","France","Reunion Island","T-Reu_3816_Cratopus_frappieri_(Sentier_Trophee_Mondial-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3821","No","Cratopus_frappieri","Sentier_Trophee_Mondial","France","Reunion Island","T-Reu_3821_Cratopus_frappieri_(Sentier_Trophee_Mondial-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3831","No","Cratopus_frappieri","Sentier_Trophee_Mondial","France","Reunion Island","T-Reu_3831_Cratopus_frappieri_(Sentier_Trophee_Mondial-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3832","No","Cratopus_frappieri","Basse_Vallee","France","Reunion Island","T-Reu_3832_Cratopus_frappieri_(Basse_Vallee-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3834","No","Cratopus_frappieri","Basse_Vallee","France","Reunion Island","T-Reu_3834_Cratopus_frappieri_(Basse_Vallee-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3835","No","Cratopus_frappieri","Basse_Vallee","France","Reunion Island","T-Reu_3835_Cratopus_frappieri_(Basse_Vallee-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3926","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3926_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3927","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3927_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3930","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3930_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3988","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3988_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_3995","No","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_3995_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4008","Yes","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_4008_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4024","Yes","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_4024_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4029","Yes","Cratopus_frappieri","Les_Makes","France","Reunion Island","T-Reu_4029_Cratopus_frappieri_(Les_Makes-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4091","No","Cratopus_frappieri","Plaine_d'Affouches","France","Reunion Island","T-Reu_4091_Cratopus_frappieri_(Plaine_d'Affouches-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4101","No","Cratopus_frappieri","Plaine_d'Affouches","France","Reunion Island","T-Reu_4101_Cratopus_frappieri_(Plaine_d'Affouches-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4106","No","Cratopus_frappieri","Plaine_d'Affouches","France","Reunion Island","T-Reu_4106_Cratopus_frappieri_(Plaine_d'Affouches-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4107","No","Cratopus_frappieri","Plaine_d'Affouches","France","Reunion Island","T-Reu_4107_Cratopus_frappieri_(Plaine_d'Affouches-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4203","No","Cratopus_frappieri","Foret_de_Bel_Air","France","Reunion Island","T-Reu_4203_Cratopus_frappieri_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4270","No","Cratopus_frappieri","Foret_de_Bel_Air","France","Reunion Island","T-Reu_4270_Cratopus_frappieri_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4271","No","Cratopus_frappieri","Foret_de_Bel_Air","France","Reunion Island","T-Reu_4271_Cratopus_frappieri_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4272","No","Cratopus_frappieri","Foret_de_Bel_Air","France","Reunion Island","T-Reu_4272_Cratopus_frappieri_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4315","No","Cratopus_frappieri","Plaine_des_Gregues","France","Reunion Island","T-Reu_4315_Cratopus_frappieri_(Plaine_des_Gregues-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4492","No","Cratopus_frappieri","Cap_Blanc","France","Reunion Island","T-Reu_4492_Cratopus_frappieri_(Cap_Blanc-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4508","No","Cratopus_frappieri","Foret_Dominale_Notre_Dame_de_la_Paix","France","Reunion Island","T-Reu_4508_Cratopus_frappieri_(Foret_Dominale_Notre_Dame_de_la_Paix-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4512","No","Cratopus_frappieri","Foret_Dominale_Notre_Dame_de_la_Paix","France","Reunion Island","T-Reu_4512_Cratopus_frappieri_(Foret_Dominale_Notre_Dame_de_la_Paix-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4513","No","Cratopus_frappieri","Foret_Dominale_Notre_Dame_de_la_Paix","France","Reunion Island","T-Reu_4513_Cratopus_frappieri_(Foret_Dominale_Notre_Dame_de_la_Paix-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4629","No","Cratopus_frappieri","Grande_Coude","France","Reunion Island","T-Reu_4629_Cratopus_frappieri_(Grande_Coude-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4708","No","Cratopus_frappieri","Grande_Coude","France","Reunion Island","T-Reu_4708_Cratopus_frappieri_(Grande_Coude-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4725","No","Cratopus_frappieri","Grande_Coude","France","Reunion Island","T-Reu_4725_Cratopus_frappieri_(Grande_Coude-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4726","No","Cratopus_frappieri","Grande_Coude","France","Reunion Island","T-Reu_4726_Cratopus_frappieri_(Grande_Coude-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4748","No","Cratopus_frappieri","Trois_Bassins","France","Reunion Island","T-Reu_4748_Cratopus_frappieri_(Trois_Bassins-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4755","No","Cratopus_frappieri","Trois_Bassins","France","Reunion Island","T-Reu_4755_Cratopus_frappieri_(Trois_Bassins-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4756","No","Cratopus_frappieri","Trois_Bassins","France","Reunion Island","T-Reu_4756_Cratopus_frappieri_(Trois_Bassins-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4757","No","Cratopus_frappieri","Trois_Bassins","France","Reunion Island","T-Reu_4757_Cratopus_frappieri_(Trois_Bassins-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4758","No","Cratopus_frappieri","Trois_Bassins","France","Reunion Island","T-Reu_4758_Cratopus_frappieri_(Trois_Bassins-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4783","No","Cratopus_frappieri","Plaine_des_Chicots","France","Reunion Island","T-Reu_4783_Cratopus_frappieri_(Plaine_des_Chicots-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4804","No","Cratopus_frappieri","Plaine_des_Chicots","France","Reunion Island","T-Reu_4804_Cratopus_frappieri_(Plaine_des_Chicots-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4838","No","Cratopus_frappieri","Plaine_des_Chicots","France","Reunion Island","T-Reu_4838_Cratopus_frappieri_(Plaine_des_Chicots-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4839","No","Cratopus_frappieri","Plaine_des_Chicots","France","Reunion Island","T-Reu_4839_Cratopus_frappieri_(Plaine_des_Chicots-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4900","No","Cratopus_frappieri","Le_Block","France","Reunion Island","T-Reu_4900_Cratopus_frappieri_(Le_Block-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_4952","No","Cratopus_frappieri","Le_Block","France","Reunion Island","T-Reu_4952_Cratopus_frappieri_(Le_Block-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_497","Yes","Cratopus_frappieri","unknown","France","Reunion Island","T-Reu_497_Cratopus_frappieri_(unknown-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_5008","No","Cratopus_frappieri","Le_Block","France","Reunion Island","T-Reu_5008_Cratopus_frappieri_(Le_Block-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_5024","No","Cratopus_frappieri","Le_Block","France","Reunion Island","T-Reu_5024_Cratopus_frappieri_(Le_Block-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_5049","No","Cratopus_frappieri","Plaine_des_Tamarinds","France","Reunion Island","T-Reu_5049_Cratopus_frappieri_(Plaine_des_Tamarinds-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_5062","No","Cratopus_frappieri","Plaine_des_Tamarinds","France","Reunion Island","T-Reu_5062_Cratopus_frappieri_(Plaine_des_Tamarinds-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_5082","No","Cratopus_frappieri","Plaine_des_Tamarinds","France","Reunion Island","T-Reu_5082_Cratopus_frappieri_(Plaine_des_Tamarinds-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_54","Yes","Cratopus_frappieri","Basse_Vallee","France","Reunion Island","T-Reu_54_Cratopus_frappieri_(Basse_Vallee-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_55","Yes","Cratopus_frappieri","Basse_Vallee","France","Reunion Island","T-Reu_55_Cratopus_frappieri_(Basse_Vallee-Reunion)","Blue","Cratopus frapieri group"
"T-Reu_2383","No","Cratopus_fulvescens","Foret_de_Bel_Air","France","Reunion Island","T-Reu_2383_Cratopus_fulvescens_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_123","No","Cratopus_humeralis","Bayonne","France","Reunion Island","T-Reu_123_Cratopus_humeralis_(Bayonne-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_125","No","Cratopus_humeralis","Bayonne","France","Reunion Island","T-Reu_125_Cratopus_humeralis_(Bayonne-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_126","No","Cratopus_humeralis","Bayonne","France","Reunion Island","T-Reu_126_Cratopus_humeralis_(Bayonne-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_2004","No","Cratopus_humeralis","Piton_Hyacinthe","France","Reunion Island","T-Reu_2004_Cratopus_humeralis_(Piton_Hyacinthe-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_2036","No","Cratopus_humeralis","Plaine_d'Affouches","France","Reunion Island","T-Reu_2036_Cratopus_humeralis_(Plaine_d'Affouches-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_2037","No","Cratopus_humeralis","Plaine_d'Affouches","France","Reunion Island","T-Reu_2037_Cratopus_humeralis_(Plaine_d'Affouches-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_2116","No","Cratopus_humeralis","Ravine_de_la_Grande_Chaloupe","France","Reunion Island","T-Reu_2116_Cratopus_humeralis_(Ravine_de_la_Grande_Chaloupe-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_2141","No","Cratopus_humeralis","Etang_du_Gol","France","Reunion Island","T-Reu_2141_Cratopus_humeralis_(Etang_du_Gol-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_2158","No","Cratopus_humeralis","Etang_du_Gol","France","Reunion Island","T-Reu_2158_Cratopus_humeralis_(Etang_du_Gol-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_2161","No","Cratopus_humeralis","Etang_du_Gol","France","Reunion Island","T-Reu_2161_Cratopus_humeralis_(Etang_du_Gol-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_2176","No","Cratopus_humeralis","Piton_Desforges","France","Reunion Island","T-Reu_2176_Cratopus_humeralis_(Piton_Desforges-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_2245","No","Cratopus_humeralis","Etang_du_Gol","France","Reunion Island","T-Reu_2245_Cratopus_humeralis_(Etang_du_Gol-Reunion)","Blue","Cratopus humeralis group"
"T-Reu_2380","No","Cratopus_humeralis","Foret_de_Bel_Air","France","Reunion Island","T-Reu_2380_Cratopus_humeralis_(Foret_de_Bel_Air-Reunion)","Blue","Cratopus humeralis group"
